image_id,source_url,download_url,license,author,country,region,city,capture_context,damage_labels,split,license_ok,privacy_checked,notes
commons_149518399,https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%8F%D0%BD%D0%B0%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA_%D0%9F%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B8%D0%B4_%D0%BD%D0%B0_%D1%81%D0%B5%D1%80%D0%BF%D0%B0%D0%BD%D1%82%D0%B8%D0%BD.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/%D0%91%D0%B0%D1%8F%D0%BD%D0%B0%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA_%D0%9F%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B8%D0%B4_%D0%BD%D0%B0_%D1%81%D0%B5%D1%80%D0%BF%D0%B0%D0%BD%D1%82%D0%B8%D0%BD.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Баянаульский национальный парк Панорамный вид на серпантин.jpg MIME: image/jpeg Privacy review still required before publication.
commons_149518402,https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%8F%D0%BD%D0%B0%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA_%D0%9F%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B8%D0%B4_%D1%82%D1%83%D0%BC%D0%B0%D0%BD_%D0%BD%D0%B0%D0%B4_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%BE%D0%B9.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/%D0%91%D0%B0%D1%8F%D0%BD%D0%B0%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA_%D0%9F%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%BD%D1%8B%D0%B9_%D0%B2%D0%B8%D0%B4_%D1%82%D1%83%D0%BC%D0%B0%D0%BD_%D0%BD%D0%B0%D0%B4_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%BE%D0%B9.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Баянаульский национальный парк Панорамный вид туман над дорогой.jpg MIME: image/jpeg Privacy review still required before publication.
commons_133182354,https://commons.wikimedia.org/wiki/File:%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6e/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_%281%29.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Дорога на Рахмановские ключи Катон-Карагай (1).jpg MIME: image/jpeg Privacy review still required before publication.
commons_133182337,https://commons.wikimedia.org/wiki/File:%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_(2).jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_%282%29.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Дорога на Рахмановские ключи Катон-Карагай (2).jpg MIME: image/jpeg Privacy review still required before publication.
commons_133182341,https://commons.wikimedia.org/wiki/File:%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_(3).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_%283%29.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Дорога на Рахмановские ключи Катон-Карагай (3).jpg MIME: image/jpeg Privacy review still required before publication.
commons_133182352,https://commons.wikimedia.org/wiki/File:%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_(4).jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%A0%D0%B0%D1%85%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B5_%D0%BA%D0%BB%D1%8E%D1%87%D0%B8_%D0%9A%D0%B0%D1%82%D0%BE%D0%BD-%D0%9A%D0%B0%D1%80%D0%B0%D0%B3%D0%B0%D0%B9_%284%29.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Дорога на Рахмановские ключи Катон-Карагай (4).jpg MIME: image/jpeg Privacy review still required before publication.
commons_134201568,https://commons.wikimedia.org/wiki/File:%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%BF%D0%BB%D0%B0%D1%82%D0%BE_%D0%9C%D1%8B%D0%BD%D0%B6%D0%B8%D0%BB%D0%BA%D0%B8.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/%D0%94%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%BD%D0%B0_%D0%BF%D0%BB%D0%B0%D1%82%D0%BE_%D0%9C%D1%8B%D0%BD%D0%B6%D0%B8%D0%BB%D0%BA%D0%B8.jpg,CC-BY-SA-4.0,Exxocette,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Дорога на плато Мынжилки.jpg MIME: image/jpeg Privacy review still required before publication.
commons_149546206,https://commons.wikimedia.org/wiki/File:%D0%95%D1%80%D1%82%D0%B8%D1%81_%D0%BE%D1%80%D0%BC%D0%B0%D0%BD%D1%8B_%D0%BF%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%B0_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B8_%D1%87%D0%B5%D1%80%D0%B5%D0%B7_%D0%BB%D0%B5%D1%81.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/%D0%95%D1%80%D1%82%D0%B8%D1%81_%D0%BE%D1%80%D0%BC%D0%B0%D0%BD%D1%8B_%D0%BF%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%B0_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B8_%D1%87%D0%B5%D1%80%D0%B5%D0%B7_%D0%BB%D0%B5%D1%81.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Ертис орманы панорама дороги через лес.jpg MIME: image/jpeg Privacy review still required before publication.
commons_150161136,https://commons.wikimedia.org/wiki/File:%D0%96%D1%83%D1%81%D0%B0%D0%BD%D0%B4%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B7%D0%B0%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%BD%D0%B0%D1%8F_%D0%B7%D0%BE%D0%BD%D0%B0_2.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/%D0%96%D1%83%D1%81%D0%B0%D0%BD%D0%B4%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B7%D0%B0%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%BD%D0%B0%D1%8F_%D0%B7%D0%BE%D0%BD%D0%B0_2.jpg,CC-BY-SA-4.0,AlyonaKaptyonkina,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Жусандалинская заповедная зона 2.jpg MIME: image/jpeg Privacy review still required before publication.
commons_150161144,https://commons.wikimedia.org/wiki/File:%D0%96%D1%83%D1%81%D0%B0%D0%BD%D0%B4%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B7%D0%B0%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%BD%D0%B0%D1%8F_%D0%B7%D0%BE%D0%BD%D0%B0_3.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/%D0%96%D1%83%D1%81%D0%B0%D0%BD%D0%B4%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B7%D0%B0%D0%BF%D0%BE%D0%B2%D0%B5%D0%B4%D0%BD%D0%B0%D1%8F_%D0%B7%D0%BE%D0%BD%D0%B0_3.jpg,CC-BY-SA-4.0,AlyonaKaptyonkina,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Жусандалинская заповедная зона 3.jpg MIME: image/jpeg Privacy review still required before publication.
commons_188467986,"https://commons.wikimedia.org/wiki/File:%D0%98%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD,_%D0%90-3_%D1%81_%D0%BC%D0%BE%D1%81%D1%82%D0%B0_%D0%96%D0%94-%D0%BE%D0%B1%D1%85%D0%BE%D0%B4%D0%B0_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B_(1).jpg",https://upload.wikimedia.org/wikipedia/commons/8/8d/%D0%98%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%2C_%D0%90-3_%D1%81_%D0%BC%D0%BE%D1%81%D1%82%D0%B0_%D0%96%D0%94-%D0%BE%D0%B1%D1%85%D0%BE%D0%B4%D0%B0_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B_%281%29.jpg,CC-BY-SA-4.0,Nikolai Bulykin,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,"Collected from Category:Roads in Kazakhstan Commons title: File:Илийский район, А-3 с моста ЖД-обхода Алматы (1).jpg MIME: image/jpeg Privacy review still required before publication."
commons_188467987,"https://commons.wikimedia.org/wiki/File:%D0%98%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD,_%D0%90-3_%D1%81_%D0%BC%D0%BE%D1%81%D1%82%D0%B0_%D0%96%D0%94-%D0%BE%D0%B1%D1%85%D0%BE%D0%B4%D0%B0_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B_(2).jpg",https://upload.wikimedia.org/wikipedia/commons/f/f8/%D0%98%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD%2C_%D0%90-3_%D1%81_%D0%BC%D0%BE%D1%81%D1%82%D0%B0_%D0%96%D0%94-%D0%BE%D0%B1%D1%85%D0%BE%D0%B4%D0%B0_%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B_%282%29.jpg,CC-BY-SA-4.0,Nikolai Bulykin,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,"Collected from Category:Roads in Kazakhstan Commons title: File:Илийский район, А-3 с моста ЖД-обхода Алматы (2).jpg MIME: image/jpeg Privacy review still required before publication."
commons_189456700,"https://commons.wikimedia.org/wiki/File:%D0%9A%D0%BE%D0%BD%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BE%D0%BA%D1%80%D1%83%D0%B3,_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B8.jpg",https://upload.wikimedia.org/wikipedia/commons/7/70/%D0%9A%D0%BE%D0%BD%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BE%D0%BA%D1%80%D1%83%D0%B3%2C_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B8.jpg,CC-BY-SA-4.0,Nikolai Bulykin,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,"Collected from Category:Roads in Kazakhstan Commons title: File:Конаевский округ, дороги.jpg MIME: image/jpeg Privacy review still required before publication."
commons_149695554,https://commons.wikimedia.org/wiki/File:%D0%9F%D0%9E%D0%A1%D0%9B%D0%95_%D0%94%D0%9E%D0%96%D0%94%D0%AF.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c4/%D0%9F%D0%9E%D0%A1%D0%9B%D0%95_%D0%94%D0%9E%D0%96%D0%94%D0%AF.jpg,CC-BY-SA-4.0,RS128,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:ПОСЛЕ ДОЖДЯ.jpg MIME: image/jpeg Privacy review still required before publication.
commons_133179444,https://commons.wikimedia.org/wiki/File:%D0%9F%D1%80%D0%BE%D1%81%D0%B5%D0%BB%D0%BE%D1%87%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%B2_%D0%BF%D0%BE%D0%B9%D0%BC%D0%B5_%D0%98%D1%80%D1%82%D1%8B%D1%88%D0%B0.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/%D0%9F%D1%80%D0%BE%D1%81%D0%B5%D0%BB%D0%BE%D1%87%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0_%D0%B2_%D0%BF%D0%BE%D0%B9%D0%BC%D0%B5_%D0%98%D1%80%D1%82%D1%8B%D1%88%D0%B0.jpg,CC-BY-SA-4.0,Ivan ideia,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Проселочная дорога в пойме Иртыша.jpg MIME: image/jpeg Privacy review still required before publication.
commons_150325573,https://commons.wikimedia.org/wiki/File:%D0%A0%D0%B5%D0%BA%D0%B0_%D0%9A%D0%BE%D1%80%D0%B0_%D0%BF%D0%BE%D0%B4_%D0%BF%D0%B0%D1%81%D0%BC%D1%83%D1%80%D0%BD%D1%8B%D0%BC_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BC.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/%D0%A0%D0%B5%D0%BA%D0%B0_%D0%9A%D0%BE%D1%80%D0%B0_%D0%BF%D0%BE%D0%B4_%D0%BF%D0%B0%D1%81%D0%BC%D1%83%D1%80%D0%BD%D1%8B%D0%BC_%D0%BD%D0%B5%D0%B1%D0%BE%D0%BC.jpg,CC-BY-SA-4.0,MariSimonova,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Река Кора под пасмурным небом.jpg MIME: image/jpeg Privacy review still required before publication.
commons_133729550,https://commons.wikimedia.org/wiki/File:%D0%A1%D0%B0%D0%B9%D1%80%D0%B0%D0%BC_%D1%83%D0%B3%D0%B0%D0%BC_2.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/%D0%A1%D0%B0%D0%B9%D1%80%D0%B0%D0%BC_%D1%83%D0%B3%D0%B0%D0%BC_2.jpg,CC-BY-SA-4.0,Bake2023,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,normal,train,true,true,"Collected from Category:Roads in Kazakhstan Commons title: File:Сайрам угам 2.jpg MIME: image/jpeg Privacy review still required before publication. Triage include by codex_visual_v1. Triage notes: Codex visual review 2026-05-04: mountain paved road visible, normal/undamaged at reviewed resolution; no privacy identifiers."
commons_189489062,"https://commons.wikimedia.org/wiki/File:%D0%A1%D0%B0%D1%80%D1%8B%D0%B1%D1%83%D0%BB%D0%B0%D0%BA,_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0.jpg",https://upload.wikimedia.org/wikipedia/commons/0/01/%D0%A1%D0%B0%D1%80%D1%8B%D0%B1%D1%83%D0%BB%D0%B0%D0%BA%2C_%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0.jpg,CC-BY-SA-4.0,Nikolai Bulykin,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,normal,train,true,true,"Collected from Category:Roads in Kazakhstan Commons title: File:Сарыбулак, дорога.jpg MIME: image/jpeg Privacy review still required before publication. Triage include by codex_visual_v1. Triage notes: Codex visual review 2026-05-04: paved rural road, normal/undamaged; no privacy identifiers visible."
commons_149654307,https://commons.wikimedia.org/wiki/File:%D0%A2%D1%8F%D0%BD%D1%8C-%D0%A8%D0%B0%D0%BD%D1%8C_%D0%BE%D1%81%D0%B5%D0%BD%D1%8C%D1%8E.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/%D0%A2%D1%8F%D0%BD%D1%8C-%D0%A8%D0%B0%D0%BD%D1%8C_%D0%BE%D1%81%D0%B5%D0%BD%D1%8C%D1%8E.jpg,CC-BY-SA-4.0,Exxocette,Kazakhstan,,,wikimedia-commons:Roads in Kazakhstan,unknown,,true,false,Collected from Category:Roads in Kazakhstan Commons title: File:Тянь-Шань осенью.jpg MIME: image/jpeg Privacy review still required before publication.
commons_2630441,https://commons.wikimedia.org/wiki/File:Aksu_0001.JPG,https://upload.wikimedia.org/wikipedia/commons/d/dc/Aksu_0001.JPG,PDM,User:Kei,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,unknown,,true,false,Collected from Category:Streets in Kazakhstan Commons title: File:Aksu 0001.JPG MIME: image/jpeg Privacy review still required before publication.
commons_3516461,https://commons.wikimedia.org/wiki/File:Balkhash-zimoi.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Balkhash-zimoi.jpg,PDM,Юрий Иванков,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,unknown,,true,false,Collected from Category:Streets in Kazakhstan Commons title: File:Balkhash-zimoi.jpg MIME: image/jpeg Privacy review still required before publication.
commons_48968508,https://commons.wikimedia.org/wiki/File:Main_Street_Basshi_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Main_Street_Basshi_-_panoramio.jpg,CC-BY-3.0,Raki_Man,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,unknown,,true,false,Collected from Category:Streets in Kazakhstan Commons title: File:Main Street Basshi - panoramio.jpg MIME: image/jpeg Privacy review still required before publication.
commons_50682789,"https://commons.wikimedia.org/wiki/File:Targap_village,_Kazakhstan.jpg",https://upload.wikimedia.org/wikipedia/commons/8/8f/Targap_village%2C_Kazakhstan.jpg,CC-BY-SA-4.0,МаратД,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,unknown,,true,false,"Collected from Category:Streets in Kazakhstan Commons title: File:Targap village, Kazakhstan.jpg MIME: image/jpeg Privacy review still required before publication."
commons_50682791,"https://commons.wikimedia.org/wiki/File:Targap_village_street,_Kazakhstan.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1d/Targap_village_street%2C_Kazakhstan.jpg,CC-BY-SA-4.0,МаратД,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,unknown,,true,false,"Collected from Category:Streets in Kazakhstan Commons title: File:Targap village street, Kazakhstan.jpg MIME: image/jpeg Privacy review still required before publication."
commons_150095380,"https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D0%BB%D1%85%D0%B0%D1%88,_%D0%96%D0%B5%D0%B7%D0%BA%D0%B0%D0%B7%D0%B3%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%83%D0%BB%D0%B8%D1%86%D0%B0.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c1/%D0%91%D0%B0%D0%BB%D1%85%D0%B0%D1%88%2C_%D0%96%D0%B5%D0%B7%D0%BA%D0%B0%D0%B7%D0%B3%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%83%D0%BB%D0%B8%D1%86%D0%B0.jpg,CC-BY-SA-4.0,Nikolai Bulykin,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,normal,train,true,true,"Collected from Category:Streets in Kazakhstan Commons title: File:Балхаш, Жезказганская улица.jpg MIME: image/jpeg Privacy review still required before publication. Triage include by codex_visual_v1. Triage notes: Codex visual review 2026-05-04: paved road visible; no target damage; no readable identifiers at thumbnail scale."
commons_150093202,"https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D0%BB%D1%85%D0%B0%D1%88,_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_%D0%90%D0%B1%D0%B0%D1%8F.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/%D0%91%D0%B0%D0%BB%D1%85%D0%B0%D1%88%2C_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_%D0%90%D0%B1%D0%B0%D1%8F.jpg,CC-BY-SA-4.0,Nikolai Bulykin,Kazakhstan,,,wikimedia-commons:Streets in Kazakhstan,normal,kz-test,true,true,"Collected from Category:Streets in Kazakhstan Commons title: File:Балхаш, улица Абая.jpg MIME: image/jpeg Privacy review still required before publication. Triage include by codex_visual_v1. Triage notes: Codex visual review 2026-05-04: paved road visible; no target damage; vehicles not readable at reviewed resolution."
